name,anchor,min_support,min_delta,weight,rank_margin,top1_threshold,top1_margin,macro_auc,micro_auc,top1_hit,top5_hit,scored_classes,corr_vs_anchor,mad_vs_anchor,corr_vs_v103_diagnostic,classes_mixed,active_cells,sources_used,selected_classes,min,max
v128_v110_clean_min10_d0.005_w0.9_rm0.1_t0.7,v110_clean,10,0.005,0.9,0.1,0.7,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.9_rm0.1_t0.8,v110_clean,10,0.005,0.9,0.1,0.8,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.9_rm0.1_t0.9,v110_clean,10,0.005,0.9,0.1,0.9,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.9_rm0.1_t0.7,v110_clean,15,0.005,0.9,0.1,0.7,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.9_rm0.1_t0.8,v110_clean,15,0.005,0.9,0.1,0.8,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.9_rm0.1_t0.9,v110_clean,15,0.005,0.9,0.1,0.9,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.9_rm0.1_t0.7,v110_clean,20,0.005,0.9,0.1,0.7,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.9_rm0.1_t0.8,v110_clean,20,0.005,0.9,0.1,0.8,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.9_rm0.1_t0.9,v110_clean,20,0.005,0.9,0.1,0.9,0.08,0.97959695,0.91706626,0.21917808,0.52054795,22,0.99875983,0.00074298,0.78474711,3,135,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v114_clean_selfblend_min5_d0_w0.5_rm0.1_t0.7,v114_clean_selfblend,5,0.0,0.5,0.1,0.7,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.5_rm0.1_t0.8,v114_clean_selfblend,5,0.0,0.5,0.1,0.8,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.5_rm0.1_t0.9,v114_clean_selfblend,5,0.0,0.5,0.1,0.9,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.5_rm0.1_t0.7,v114_clean_selfblend,10,0.0,0.5,0.1,0.7,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.5_rm0.1_t0.8,v114_clean_selfblend,10,0.0,0.5,0.1,0.8,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.5_rm0.1_t0.9,v114_clean_selfblend,10,0.0,0.5,0.1,0.9,0.08,0.97958544,0.91739954,0.23287671,0.52054795,22,0.99929333,0.00078493,0.78595175,6,275,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.05_t0.7,v114_clean_selfblend,15,0.0,0.5,0.05,0.7,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.05_t0.8,v114_clean_selfblend,15,0.0,0.5,0.05,0.8,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.05_t0.9,v114_clean_selfblend,15,0.0,0.5,0.05,0.9,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.1_t0.7,v114_clean_selfblend,15,0.0,0.5,0.1,0.7,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.1_t0.8,v114_clean_selfblend,15,0.0,0.5,0.1,0.8,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0_w0.5_rm0.1_t0.9,v114_clean_selfblend,15,0.0,0.5,0.1,0.9,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.05_t0.7,v114_clean_selfblend,20,0.0,0.5,0.05,0.7,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.05_t0.8,v114_clean_selfblend,20,0.0,0.5,0.05,0.8,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.05_t0.9,v114_clean_selfblend,20,0.0,0.5,0.05,0.9,0.08,0.97958544,0.91766671,0.23287671,0.52054795,22,0.99944179,0.00059432,0.78595677,4,201,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.1_t0.7,v114_clean_selfblend,20,0.0,0.5,0.1,0.7,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.1_t0.8,v114_clean_selfblend,20,0.0,0.5,0.1,0.8,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0_w0.5_rm0.1_t0.9,v114_clean_selfblend,20,0.0,0.5,0.1,0.9,0.08,0.97958544,0.91742232,0.23287671,0.52054795,22,0.99944447,0.00058050,0.78597725,4,183,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v110_clean_min5_d0_w0.5_rm0_t0.7,v110_clean,5,0.0,0.5,0.0,0.7,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.5_rm0_t0.8,v110_clean,5,0.0,0.5,0.0,0.8,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.5_rm0_t0.9,v110_clean,5,0.0,0.5,0.0,0.9,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.5_rm0_t0.7,v110_clean,10,0.0,0.5,0.0,0.7,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.5_rm0_t0.8,v110_clean,10,0.0,0.5,0.0,0.8,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0_w0.5_rm0_t0.9,v110_clean,10,0.0,0.5,0.0,0.9,0.08,0.97957654,0.91789942,0.21917808,0.52054795,22,0.99928678,0.00082039,0.78569066,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.7_rm0_t0.7,v110_clean,5,0.005,0.7,0.0,0.7,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.7_rm0_t0.8,v110_clean,5,0.005,0.7,0.0,0.8,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0.005_w0.7_rm0_t0.9,v110_clean,5,0.005,0.7,0.0,0.9,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.7_rm0_t0.7,v110_clean,10,0.005,0.7,0.0,0.7,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.7_rm0_t0.8,v110_clean,10,0.005,0.7,0.0,0.8,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min10_d0.005_w0.7_rm0_t0.9,v110_clean,10,0.005,0.7,0.0,0.9,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.7_rm0_t0.7,v110_clean,15,0.005,0.7,0.0,0.7,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.7_rm0_t0.8,v110_clean,15,0.005,0.7,0.0,0.8,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0.005_w0.7_rm0_t0.9,v110_clean,15,0.005,0.7,0.0,0.9,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.7_rm0_t0.7,v110_clean,20,0.005,0.7,0.0,0.7,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.7_rm0_t0.8,v110_clean,20,0.005,0.7,0.0,0.8,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0.005_w0.7_rm0_t0.9,v110_clean,20,0.005,0.7,0.0,0.9,0.08,0.97957587,0.91717223,0.21917808,0.52054795,22,0.99924447,0.00060352,0.78544536,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946990
v128_v114_clean_selfblend_min5_d0.005_w0.5_rm0_t0.7,v114_clean_selfblend,5,0.005,0.5,0.0,0.7,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.5_rm0_t0.8,v114_clean_selfblend,5,0.005,0.5,0.0,0.8,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0.005_w0.5_rm0_t0.9,v114_clean_selfblend,5,0.005,0.5,0.0,0.9,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.5_rm0_t0.7,v114_clean_selfblend,10,0.005,0.5,0.0,0.7,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.5_rm0_t0.8,v114_clean_selfblend,10,0.005,0.5,0.0,0.8,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0.005_w0.5_rm0_t0.9,v114_clean_selfblend,10,0.005,0.5,0.0,0.9,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.5_rm0_t0.7,v114_clean_selfblend,15,0.005,0.5,0.0,0.7,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.5_rm0_t0.8,v114_clean_selfblend,15,0.005,0.5,0.0,0.8,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min15_d0.005_w0.5_rm0_t0.9,v114_clean_selfblend,15,0.005,0.5,0.0,0.9,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.5_rm0_t0.7,v114_clean_selfblend,20,0.005,0.5,0.0,0.7,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.5_rm0_t0.8,v114_clean_selfblend,20,0.005,0.5,0.0,0.8,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min20_d0.005_w0.5_rm0_t0.9,v114_clean_selfblend,20,0.005,0.5,0.0,0.9,0.08,0.97955943,0.91747985,0.23287671,0.52054795,22,0.99961324,0.00043098,0.78636862,3,179,v112_backtracking_remap,47158son13;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.35_rm0_t0.7,v114_clean_selfblend,5,0.0,0.35,0.0,0.7,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.35_rm0_t0.8,v114_clean_selfblend,5,0.0,0.35,0.0,0.8,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.35_rm0_t0.9,v114_clean_selfblend,5,0.0,0.35,0.0,0.9,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0_t0.7,v114_clean_selfblend,10,0.0,0.35,0.0,0.7,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0_t0.8,v114_clean_selfblend,10,0.0,0.35,0.0,0.8,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0_t0.9,v114_clean_selfblend,10,0.0,0.35,0.0,0.9,0.08,0.97955517,0.91792433,0.23287671,0.52054795,22,0.99964945,0.00057419,0.78656430,6,350,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v110_clean_min15_d0_w0.5_rm0_t0.7,v110_clean,15,0.0,0.5,0.0,0.7,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.5_rm0_t0.8,v110_clean,15,0.0,0.5,0.0,0.8,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min15_d0_w0.5_rm0_t0.9,v110_clean,15,0.0,0.5,0.0,0.9,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.5_rm0_t0.7,v110_clean,20,0.0,0.5,0.0,0.7,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.5_rm0_t0.8,v110_clean,20,0.0,0.5,0.0,0.8,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min20_d0_w0.5_rm0_t0.9,v110_clean,20,0.0,0.5,0.0,0.9,0.08,0.97953863,0.91701149,0.21917808,0.52054795,22,0.99944297,0.00060344,0.78568226,4,237,v112_backtracking_remap;v119_roniheka_hgnet,47158son13;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v114_clean_selfblend_min5_d0_w0.35_rm0.05_t0.7,v114_clean_selfblend,5,0.0,0.35,0.05,0.7,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.35_rm0.05_t0.8,v114_clean_selfblend,5,0.0,0.35,0.05,0.8,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min5_d0_w0.35_rm0.05_t0.9,v114_clean_selfblend,5,0.0,0.35,0.05,0.9,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0.05_t0.7,v114_clean_selfblend,10,0.0,0.35,0.05,0.7,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0.05_t0.8,v114_clean_selfblend,10,0.0,0.35,0.05,0.8,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v114_clean_selfblend_min10_d0_w0.35_rm0.05_t0.9,v114_clean_selfblend,10,0.0,0.35,0.05,0.9,0.08,0.97953573,0.91750574,0.23287671,0.52054795,22,0.99965069,0.00056447,0.78655420,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946620
v128_v110_clean_min5_d0_w0.5_rm0.05_t0.7,v110_clean,5,0.0,0.5,0.05,0.7,0.08,0.97953438,0.91730490,0.21917808,0.52054795,22,0.99928930,0.00080649,0.78567677,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
v128_v110_clean_min5_d0_w0.5_rm0.05_t0.8,v110_clean,5,0.0,0.5,0.05,0.8,0.08,0.97953438,0.91730490,0.21917808,0.52054795,22,0.99928930,0.00080649,0.78567677,6,299,v112_backtracking_remap;v119_roniheka_hgnet,47158son01;47158son13;47158son18;47158son21;47158son22;47158son23,0.01114442,0.99946990
