name,formula,rows,classes,target_positives,scored_classes,macro_auc,micro_auc,top1_hit,top5_hit,min,max,mean,std
th0.02_sl0.04_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91508699,0.23287671,0.52054795,0.01114442,0.99946710,0.52112906,0.24215224
th0.02_sl0.04_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91515488,0.23287671,0.52054795,0.01114442,0.99946604,0.52112787,0.24209434
th0.02_sl0.04_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91523703,0.23287671,0.52054795,0.01114442,0.99946464,0.52112629,0.24202919
th0.02_sl0.04_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91531136,0.23287671,0.52054795,0.01114442,0.99946289,0.52112431,0.24196718
th0.02_sl0.04_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91488184,0.21917808,0.52054795,0.01114442,0.99946922,0.52113236,0.24230239
th0.02_sl0.04_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491095,0.21917808,0.52054795,0.01114442,0.99946888,0.52113243,0.24228213
th0.02_sl0.04_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493051,0.21917808,0.52054795,0.01114442,0.99946854,0.52113250,0.24226243
th0.02_sl0.04_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91495317,0.23287671,0.52054795,0.01114442,0.99946820,0.52113256,0.24224328
th0.02_sl0.04_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497941,0.23287671,0.52054795,0.01114442,0.99946787,0.52113263,0.24222468
th0.02_sl0.04_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91503717,0.23287671,0.52054795,0.01114442,0.99946719,0.52113277,0.24218913
th0.02_sl0.04_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509378,0.23287671,0.52054795,0.01114442,0.99946617,0.52113297,0.24213994
th0.02_sl0.04_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516604,0.23287671,0.52054795,0.01114442,0.99946481,0.52113324,0.24208209
th0.02_sl0.04_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524589,0.23287671,0.52054795,0.01114442,0.99946312,0.52113358,0.24202219
th0.02_sl0.08_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494811,0.21917808,0.52054795,0.01114442,0.99946852,0.52113166,0.24225717
th0.02_sl0.08_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500219,0.23287671,0.52054795,0.01114442,0.99946783,0.52113137,0.24221712
th0.02_sl0.08_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505305,0.23287671,0.52054795,0.01114442,0.99946714,0.52113109,0.24217950
th0.02_sl0.08_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509596,0.23287671,0.52054795,0.01114442,0.99946645,0.52113081,0.24214430
th0.02_sl0.08_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513439,0.23287671,0.52054795,0.01114442,0.99946576,0.52113052,0.24211154
th0.02_sl0.08_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520412,0.23287671,0.52054795,0.01114442,0.99946438,0.52112996,0.24205331
th0.02_sl0.08_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91528317,0.23287671,0.52054795,0.01114442,0.99946231,0.52112910,0.24198422
th0.02_sl0.08_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91535002,0.23287671,0.52054795,0.01114442,0.99945956,0.52112797,0.24192618
th0.02_sl0.08_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91537453,0.23287671,0.52054795,0.01114442,0.99945611,0.52112655,0.24190847
th0.02_sl0.08_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490657,0.21917808,0.52054795,0.01114442,0.99946893,0.52113167,0.24228861
th0.02_sl0.08_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494926,0.21917808,0.52054795,0.01114442,0.99946845,0.52113140,0.24226220
th0.02_sl0.08_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91498102,0.23287671,0.52054795,0.01114442,0.99946797,0.52113112,0.24223683
th0.02_sl0.08_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501657,0.23287671,0.52054795,0.01114442,0.99946748,0.52113084,0.24221249
th0.02_sl0.08_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504683,0.23287671,0.52054795,0.01114442,0.99946700,0.52113057,0.24218918
th0.02_sl0.08_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510551,0.23287671,0.52054795,0.01114442,0.99946603,0.52113001,0.24214569
th0.02_sl0.08_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516926,0.23287671,0.52054795,0.01114442,0.99946458,0.52112919,0.24208823
th0.02_sl0.08_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91524290,0.23287671,0.52054795,0.01114442,0.99946265,0.52112808,0.24202616
th0.02_sl0.08_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91529663,0.23287671,0.52054795,0.01114442,0.99946023,0.52112670,0.24197196
th0.02_sl0.08_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487206,0.21917808,0.52054795,0.01114442,0.99946969,0.52113076,0.24230628
th0.02_sl0.08_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489841,0.21917808,0.52054795,0.01114442,0.99946959,0.52113002,0.24228809
th0.02_sl0.08_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491935,0.21917808,0.52054795,0.01114442,0.99946949,0.52112929,0.24227052
th0.02_sl0.08_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494190,0.21917808,0.52054795,0.01114442,0.99946938,0.52112856,0.24225359
th0.02_sl0.08_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496698,0.21917808,0.52054795,0.01114442,0.99946928,0.52112782,0.24223729
th0.02_sl0.08_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500679,0.21917808,0.52054795,0.01114442,0.99946907,0.52112636,0.24220657
th0.02_sl0.08_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506306,0.23287671,0.52054795,0.01114442,0.99946876,0.52112415,0.24216522
th0.02_sl0.08_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91511599,0.23287671,0.52054795,0.01114442,0.99946834,0.52112122,0.24211891
th0.02_sl0.08_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91517455,0.23287671,0.52054795,0.01114442,0.99946783,0.52111755,0.24207520
th0.02_sl0.08_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489357,0.21917808,0.52054795,0.01114442,0.99946920,0.52113135,0.24229463
th0.02_sl0.08_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493396,0.21917808,0.52054795,0.01114442,0.99946885,0.52113092,0.24227089
th0.02_sl0.08_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496664,0.21917808,0.52054795,0.01114442,0.99946850,0.52113048,0.24224797
th0.02_sl0.08_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499805,0.23287671,0.52054795,0.01114442,0.99946815,0.52113004,0.24222585
th0.02_sl0.08_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502486,0.23287671,0.52054795,0.01114442,0.99946780,0.52112961,0.24220455
th0.02_sl0.08_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507433,0.23287671,0.52054795,0.01114442,0.99946710,0.52112873,0.24216438
th0.02_sl0.08_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513842,0.23287671,0.52054795,0.01114442,0.99946604,0.52112742,0.24211022
th0.02_sl0.08_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521367,0.23287671,0.52054795,0.01114442,0.99946464,0.52112568,0.24204940
th0.02_sl0.08_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527822,0.23287671,0.52054795,0.01114442,0.99946289,0.52112350,0.24199169
th0.02_sl0.08_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487735,0.21917808,0.52054795,0.01114442,0.99946922,0.52113253,0.24230490
th0.02_sl0.08_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490358,0.21917808,0.52054795,0.01114442,0.99946888,0.52113268,0.24228586
th0.02_sl0.08_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492487,0.21917808,0.52054795,0.01114442,0.99946854,0.52113284,0.24226734
th0.02_sl0.08_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494708,0.23287671,0.52054795,0.01114442,0.99946820,0.52113299,0.24224935
th0.02_sl0.08_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497204,0.23287671,0.52054795,0.01114442,0.99946787,0.52113314,0.24223189
th0.02_sl0.08_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91502244,0.23287671,0.52054795,0.01114442,0.99946719,0.52113345,0.24219852
th0.02_sl0.08_inv_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91507617,0.23287671,0.52054795,0.01114442,0.99946617,0.52113391,0.24215241
th0.02_sl0.08_inv_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91514314,0.23287671,0.52054795,0.01114442,0.99946481,0.52113452,0.24209827
th0.02_sl0.08_inv_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91521459,0.23287671,0.52054795,0.01114442,0.99946312,0.52113528,0.24204239
th0.02_sl0.12_flat_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494501,0.21917808,0.52054795,0.01114442,0.99946852,0.52113169,0.24225946
th0.02_sl0.12_flat_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499736,0.23287671,0.52054795,0.01114442,0.99946783,0.52113142,0.24222045
th0.02_sl0.12_flat_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504775,0.23287671,0.52054795,0.01114442,0.99946714,0.52113114,0.24218378
th0.02_sl0.12_flat_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91509044,0.23287671,0.52054795,0.01114442,0.99946645,0.52113087,0.24214947
th0.02_sl0.12_flat_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91512864,0.23287671,0.52054795,0.01114442,0.99946576,0.52113060,0.24211751
th0.02_sl0.12_flat_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91519342,0.23287671,0.52054795,0.01114442,0.99946438,0.52113006,0.24206065
th0.02_sl0.12_flat_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91527431,0.23287671,0.52054795,0.01114442,0.99946231,0.52112925,0.24199303
th0.02_sl0.12_flat_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91533771,0.23287671,0.52054795,0.01114442,0.99945956,0.52112817,0.24193588
th0.02_sl0.12_flat_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91534933,0.23287671,0.52054795,0.01114442,0.99945611,0.52112682,0.24191752
th0.02_sl0.12_entropy_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490542,0.21917808,0.52054795,0.01114442,0.99946893,0.52113148,0.24229004
th0.02_sl0.12_entropy_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494708,0.21917808,0.52054795,0.01114442,0.99946845,0.52113110,0.24226429
th0.02_sl0.12_entropy_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91497975,0.23287671,0.52054795,0.01114442,0.99946797,0.52113073,0.24223954
th0.02_sl0.12_entropy_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501289,0.23287671,0.52054795,0.01114442,0.99946748,0.52113035,0.24221579
th0.02_sl0.12_entropy_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91504338,0.23287671,0.52054795,0.01114442,0.99946700,0.52112998,0.24219305
th0.02_sl0.12_entropy_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510057,0.23287671,0.52054795,0.01114442,0.99946603,0.52112923,0.24215058
th0.02_sl0.12_entropy_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516558,0.23287671,0.52054795,0.01114442,0.99946458,0.52112811,0.24209440
th0.02_sl0.12_entropy_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91523565,0.23287671,0.52054795,0.01114442,0.99946265,0.52112661,0.24203356
th0.02_sl0.12_entropy_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91528892,0.23287671,0.52054795,0.01114442,0.99946023,0.52112474,0.24198014
th0.02_sl0.12_diff_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91486987,0.21917808,0.52054795,0.01114442,0.99946969,0.52113087,0.24230752
th0.02_sl0.12_diff_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489472,0.21917808,0.52054795,0.01114442,0.99946959,0.52113020,0.24228991
th0.02_sl0.12_diff_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91491509,0.21917808,0.52054795,0.01114442,0.99946949,0.52112952,0.24227291
th0.02_sl0.12_diff_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493856,0.21917808,0.52054795,0.01114442,0.99946938,0.52112884,0.24225652
th0.02_sl0.12_diff_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496341,0.21917808,0.52054795,0.01114442,0.99946928,0.52112817,0.24224073
th0.02_sl0.12_diff_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91500081,0.21917808,0.52054795,0.01114442,0.99946907,0.52112682,0.24221097
th0.02_sl0.12_diff_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91505523,0.23287671,0.52054795,0.01114442,0.99946876,0.52112479,0.24217088
th0.02_sl0.12_diff_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91510574,0.23287671,0.52054795,0.01114442,0.99946834,0.52112208,0.24212593
th0.02_sl0.12_diff_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91516120,0.23287671,0.52054795,0.01114442,0.99946783,0.52111870,0.24208339
th0.02_sl0.12_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91489150,0.21917808,0.52054795,0.01114442,0.99946920,0.52113127,0.24229600
th0.02_sl0.12_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91493143,0.21917808,0.52054795,0.01114442,0.99946885,0.52113079,0.24227290
th0.02_sl0.12_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496272,0.21917808,0.52054795,0.01114442,0.99946850,0.52113031,0.24225059
th0.02_sl0.12_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91499391,0.23287671,0.52054795,0.01114442,0.99946815,0.52112983,0.24222906
th0.02_sl0.12_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501945,0.23287671,0.52054795,0.01114442,0.99946780,0.52112935,0.24220831
th0.02_sl0.12_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91506950,0.23287671,0.52054795,0.01114442,0.99946710,0.52112839,0.24216918
th0.02_sl0.12_eco_a0.55,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91513370,0.23287671,0.52054795,0.01114442,0.99946604,0.52112695,0.24211638
th0.02_sl0.12_eco_a0.75,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91520562,0.23287671,0.52054795,0.01114442,0.99946464,0.52112503,0.24205698
th0.02_sl0.12_eco_a1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91526706,0.23287671,0.52054795,0.01114442,0.99946289,0.52112263,0.24200044
th0.02_sl0.12_inv_eco_a0.1,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91487551,0.21917808,0.52054795,0.01114442,0.99946922,0.52113265,0.24230590
th0.02_sl0.12_inv_eco_a0.15,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91490278,0.21917808,0.52054795,0.01114442,0.99946888,0.52113285,0.24228734
th0.02_sl0.12_inv_eco_a0.2,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91492130,0.21917808,0.52054795,0.01114442,0.99946854,0.52113306,0.24226929
th0.02_sl0.12_inv_eco_a0.25,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91494224,0.23287671,0.52054795,0.01114442,0.99946820,0.52113327,0.24225175
th0.02_sl0.12_inv_eco_a0.3,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91496802,0.23287671,0.52054795,0.01114442,0.99946787,0.52113348,0.24223471
th0.02_sl0.12_inv_eco_a0.4,"clip(v110 + alpha*row_gate*support_gate*clip((auc_delta-threshold)/slope,0,1)*(v113-v110))",120,234,313,22,0.97911204,0.91501864,0.23287671,0.52054795,0.01114442,0.99946719,0.52113390,0.24220217
